"Index","Collisions"
"7113","1702"
"7114","1689"
"7115","1647"
"7116","1632"
"7117","1737"
"7118","1669"
"7119","1619"
"7120","1794"
"7121","1652"
"7122","1642"
"7123","1663"
"7124","1687"
"7125","1751"
"7126","1688"
"7127","1643"
"7128","1687"
"7129","1706"
"7130","1680"
"7131","1649"
"7132","1577"
"7133","1684"
"7134","1625"
"7135","1668"
"7136","2290"
"7137","1667"
"7138","1694"
"7139","1673"
"7140","1725"
"7141","1715"
"7142","1674"
"7143","1694"
"7144","1718"
"7145","1651"
"7146","1678"
"7147","1748"
"7148","1710"
"7149","1723"
"7150","1632"
"7151","1697"
"7152","1816"
"7153","1651"
"7154","1649"
"7155","1667"
"7156","1600"
"7157","1684"
"7158","1745"
"7159","1675"
"7160","1677"
"7161","1676"
"7162","1630"
"7163","1755"
"7164","1785"
"7165","1708"
"7166","1689"
"7167","1676"
"7168","6926"
"7169","1801"
"7170","1739"
"7171","1720"
"7172","1682"
"7173","1639"
"7174","1666"
"7175","1743"
"7176","1710"
"7177","1660"
"7178","1676"
"7179","1756"
"7180","1771"
"7181","1641"
"7182","1620"
"7183","1688"
"7184","1854"
"7185","1640"
"7186","1731"
"7187","1621"
"7188","1766"
"7189","1664"
"7190","1691"
"7191","1632"
"7192","1746"
"7193","1657"
"7194","1627"
"7195","1677"
"7196","1613"
"7197","1720"
"7198","1682"
"7199","1648"
"7200","2267"
"7201","1695"
"7202","1654"
"7203","1665"
"7204","1632"
"7205","1621"
"7206","1715"
"7207","1617"
"7208","1680"
"7209","1646"
"7210","1662"
"7211","1537"
"7212","1696"
"7213","1622"
"7214","1673"
"7215","1643"
"7216","1807"
"7217","1781"
"7218","1630"
"7219","1638"
"7220","1627"
"7221","1670"
"7222","1629"
"7223","1644"
"7224","1659"
"7225","1633"
"7226","1685"
"7227","1684"
"7228","1666"
"7229","1700"
"7230","1629"
"7231","1659"
"7232","3031"
"7233","1704"
"7234","1653"
"7235","1675"
"7236","1686"
"7237","1709"
"7238","1650"
"7239","1635"
"7240","1681"
"7241","1684"
"7242","1695"
"7243","1670"
"7244","1673"
"7245","1675"
"7246","1707"
"7247","1725"
"7248","1889"
"7249","1623"
"7250","1660"
"7251","1628"
"7252","1737"
"7253","1736"
"7254","1631"
"7255","1755"
"7256","1710"
"7257","1662"
"7258","1645"
"7259","1656"
"7260","1709"
"7261","1638"
"7262","1668"
"7263","1626"
"7264","2272"
"7265","1697"
"7266","1669"
"7267","1668"
"7268","1685"
"7269","1693"
"7270","1680"
"7271","1762"
"7272","1774"
"7273","1807"
"7274","1707"
"7275","1643"
"7276","1613"
"7277","1726"
"7278","1655"
"7279","1646"
"7280","1911"
"7281","1659"
"7282","1612"
"7283","1684"
"7284","1668"
"7285","1741"
"7286","1670"
"7287","1619"
"7288","1753"
"7289","1750"
"7290","1696"
"7291","1722"
"7292","1679"
"7293","1623"
"7294","1727"
"7295","1587"
"7296","3813"
"7297","1685"
"7298","1728"
"7299","1678"
"7300","1681"
"7301","1679"
"7302","1741"
"7303","1712"
"7304","1666"
"7305","1662"
"7306","1625"
"7307","1689"
"7308","1659"
"7309","1663"
"7310","1641"
"7311","1713"
"7312","1858"
"7313","1638"
"7314","1658"
"7315","1657"
"7316","1574"
"7317","1652"
"7318","1714"
"7319","1713"
"7320","1686"
"7321","1647"
"7322","1655"
"7323","1643"
"7324","1651"
"7325","1659"
"7326","1640"
"7327","1621"
"7328","2319"
"7329","1654"
"7330","1663"
"7331","1701"
"7332","1644"
"7333","1690"
"7334","1723"
"7335","1677"
"7336","1695"
"7337","1649"
"7338","1715"
"7339","1664"
"7340","1647"
"7341","1640"
"7342","1643"
"7343","1744"
"7344","1864"
"7345","1676"
"7346","1683"
"7347","1687"
"7348","1639"
"7349","1633"
"7350","1599"
"7351","1661"
"7352","1718"
"7353","1682"
"7354","1700"
"7355","1655"
"7356","1622"
"7357","1720"
"7358","1668"
"7359","1675"
"7360","3063"
"7361","1658"
"7362","1715"
"7363","1742"
"7364","1690"
"7365","1639"
"7366","1636"
"7367","1707"
"7368","1711"
"7369","1709"
"7370","1687"
"7371","1661"
"7372","1660"
"7373","1697"
"7374","1695"
"7375","1697"
"7376","1861"
"7377","1683"
"7378","1676"
"7379","1711"
"7380","1682"
"7381","1654"
"7382","1667"
"7383","1654"
"7384","1628"
"7385","1595"
"7386","1659"
"7387","1688"
"7388","1665"
"7389","1674"
"7390","1640"
"7391","1648"
"7392","2249"
"7393","1650"
"7394","1670"
"7395","1663"
"7396","1653"
"7397","1674"
"7398","1606"
"7399","1681"
"7400","1722"
"7401","1623"
"7402","1657"
"7403","1658"
"7404","1707"
"7405","1695"
"7406","1761"
"7407","1765"
"7408","1961"
"7409","1695"
"7410","1709"
"7411","1636"
"7412","1682"
"7413","1621"
"7414","1673"
"7415","1717"
"7416","1666"
"7417","1695"
"7418","1673"
"7419","1720"
"7420","1739"
"7421","1598"
"7422","1656"
"7423","1619"
"7424","5563"
"7425","1657"
"7426","1637"
"7427","1687"
"7428","1657"
"7429","1656"
"7430","1647"
"7431","1716"
"7432","1681"
"7433","1675"
"7434","1719"
"7435","1688"
"7436","1694"
"7437","1665"
"7438","1639"
"7439","1605"
"7440","1882"
"7441","1623"
"7442","1726"
"7443","1640"
"7444","1696"
"7445","1609"
"7446","1626"
"7447","1680"
"7448","1670"
"7449","1630"
"7450","1690"
"7451","1648"
"7452","1591"
"7453","1630"
"7454","1653"
"7455","1653"
"7456","2212"
"7457","1571"
"7458","1699"
"7459","1680"
"7460","1639"
"7461","1664"
"7462","1688"
"7463","1626"
"7464","1634"
"7465","1661"
"7466","1657"
"7467","1647"
"7468","1635"
"7469","1660"
"7470","1706"
"7471","1691"
"7472","1836"
"7473","1628"
"7474","1643"
"7475","1658"
"7476","1654"
"7477","1625"
"7478","1636"
"7479","1656"
"7480","1676"
"7481","1655"
"7482","1717"
"7483","1659"
"7484","1675"
"7485","1677"
"7486","1618"
"7487","1638"
"7488","3043"
"7489","1662"
"7490","1628"
"7491","1643"
"7492","1660"
"7493","1635"
"7494","1662"
"7495","1662"
"7496","1676"
"7497","1643"
"7498","1681"
"7499","1726"
"7500","1677"
"7501","1689"
"7502","1740"
"7503","1664"
"7504","1849"
"7505","1704"
"7506","1653"
"7507","1665"
"7508","1686"
"7509","1656"
"7510","1663"
"7511","1638"
"7512","1644"
"7513","1668"
"7514","1628"
"7515","1673"
"7516","1713"
"7517","1724"
"7518","1719"
"7519","1701"
"7520","2229"
"7521","1696"
"7522","1687"
"7523","1653"
"7524","1629"
"7525","1702"
"7526","1660"
"7527","1601"
"7528","1684"
"7529","1631"
"7530","1694"
"7531","1685"
"7532","1669"
"7533","1694"
"7534","1625"
"7535","1698"
"7536","1871"
"7537","1599"
"7538","1647"
"7539","1724"
"7540","1707"
"7541","1641"
"7542","1654"
"7543","1722"
"7544","1686"
"7545","1644"
"7546","1656"
"7547","1620"
"7548","1587"
"7549","1645"
"7550","1702"
"7551","1605"
"7552","3865"
"7553","1684"
"7554","1583"
"7555","1609"
"7556","1656"
"7557","1704"
"7558","1658"
"7559","1660"
"7560","1684"
"7561","1680"
"7562","1713"
"7563","1678"
"7564","1675"
"7565","1640"
"7566","1652"
"7567","1613"
"7568","1869"
"7569","1696"
"7570","1675"
"7571","1637"
"7572","1721"
"7573","1637"
"7574","1647"
"7575","1619"
"7576","1673"
"7577","1635"
"7578","1635"
"7579","1605"
"7580","1602"
"7581","1679"
"7582","1713"
"7583","1682"
"7584","2272"
"7585","1669"
"7586","1688"
"7587","1670"
"7588","1631"
"7589","1746"
"7590","1684"
"7591","1654"
"7592","1723"
"7593","1637"
"7594","1680"
"7595","1662"
"7596","1607"
"7597","1656"
"7598","1633"
"7599","1697"
"7600","1851"
"7601","1666"
"7602","1709"
"7603","1691"
"7604","1658"
"7605","1683"
"7606","1632"
"7607","1621"
"7608","1688"
"7609","1639"
"7610","1614"
"7611","1618"
"7612","1672"
"7613","1723"
"7614","1686"
"7615","1645"
"7616","3047"
"7617","1737"
"7618","1849"
"7619","1840"
"7620","1775"
"7621","1648"
"7622","1639"
"7623","1685"
"7624","1685"
"7625","1637"
"7626","1697"
"7627","1594"
"7628","1670"
"7629","1704"
"7630","1672"
"7631","1685"
"7632","1881"
"7633","1741"
"7634","1683"
"7635","1625"
"7636","1681"
"7637","1668"
"7638","1672"
"7639","1667"
"7640","1649"
"7641","1720"
"7642","1611"
"7643","1673"
"7644","1696"
"7645","1674"
"7646","1679"
"7647","1586"
"7648","2235"
"7649","1658"
"7650","1672"
"7651","1667"
"7652","1636"
"7653","1660"
"7654","1692"
"7655","1673"
"7656","1701"
"7657","1663"
"7658","1699"
"7659","1662"
"7660","1657"
"7661","1725"
"7662","1631"
"7663","1654"
"7664","1860"
"7665","1703"
"7666","1662"
"7667","1604"
"7668","1633"
"7669","1627"
"7670","1656"
"7671","1683"
"7672","1675"
"7673","1623"
"7674","1694"
"7675","1687"
"7676","1630"
"7677","1623"
"7678","1652"
"7679","1683"
"7680","5839"
"7681","1642"
"7682","1646"
"7683","1646"
"7684","1654"
"7685","1744"
"7686","1625"
"7687","1694"
"7688","1673"
"7689","1699"
"7690","1616"
"7691","1652"
"7692","1641"
"7693","1646"
"7694","1620"
"7695","1682"
"7696","1896"
"7697","1655"
"7698","1694"
"7699","1712"
"7700","1593"
"7701","1664"
"7702","1587"
"7703","1661"
"7704","1696"
"7705","1639"
"7706","1716"
"7707","1663"
"7708","1717"
"7709","1645"
"7710","1647"
"7711","1635"
"7712","2315"
"7713","1682"
"7714","1637"
"7715","1652"
"7716","1662"
"7717","1663"
"7718","1642"
"7719","1708"
"7720","1612"
"7721","1627"
"7722","1669"
"7723","1682"
"7724","1596"
"7725","1656"
"7726","1703"
"7727","1620"
"7728","1950"
"7729","1721"
"7730","1722"
"7731","1700"
"7732","1648"
"7733","1648"
"7734","1718"
"7735","1715"
"7736","1751"
"7737","1680"
"7738","1707"
"7739","1674"
"7740","1573"
"7741","1641"
"7742","1629"
"7743","1628"
"7744","3056"
"7745","1619"
"7746","1664"
"7747","1712"
"7748","1655"
"7749","1721"
"7750","1733"
"7751","1669"
"7752","1630"
"7753","1616"
"7754","1642"
"7755","1652"
"7756","1690"
"7757","1664"
"7758","1654"
"7759","1693"
"7760","1856"
"7761","1687"
"7762","1651"
"7763","1672"
"7764","1675"
"7765","1610"
"7766","1622"
"7767","1657"
"7768","1717"
"7769","1651"
"7770","1653"
"7771","1662"
"7772","1557"
"7773","1637"
"7774","1675"
"7775","1708"
"7776","2263"
"7777","1725"
"7778","1734"
"7779","1688"
"7780","1653"
"7781","1653"
"7782","1688"
"7783","1654"
"7784","1662"
"7785","1676"
"7786","1682"
"7787","1660"
"7788","1637"
"7789","1680"
"7790","1672"
"7791","1696"
"7792","1895"
"7793","1632"
"7794","1656"
"7795","1625"
"7796","1614"
"7797","1632"
"7798","1634"
"7799","1655"
"7800","1713"
"7801","1653"
"7802","1740"
"7803","1655"
"7804","1623"
"7805","1646"
"7806","1677"
"7807","1631"
"7808","3843"
"7809","1657"
"7810","1680"
"7811","1670"
"7812","1650"
"7813","1667"
"7814","1639"
"7815","1635"
"7816","1704"
"7817","1662"
"7818","1607"
"7819","1691"
"7820","1730"
"7821","1645"
"7822","1751"
"7823","1645"
"7824","1787"
"7825","1649"
"7826","1664"
"7827","1650"
"7828","1671"
"7829","1674"
"7830","1606"
"7831","1631"
"7832","1654"
"7833","1681"
"7834","1651"
"7835","1701"
"7836","1634"
"7837","1677"
"7838","1613"
"7839","1696"
"7840","2297"
"7841","1609"
"7842","1676"
"7843","1735"
"7844","1642"
"7845","1610"
"7846","1688"
"7847","1622"
"7848","1659"
"7849","1658"
"7850","1634"
"7851","1628"
"7852","1609"
"7853","1649"
"7854","1669"
"7855","1628"
"7856","1827"
"7857","1637"
"7858","1654"
"7859","1681"
"7860","1615"
"7861","1657"
"7862","1628"
"7863","1644"
"7864","1730"
"7865","1671"
"7866","1636"
"7867","1632"
"7868","1604"
"7869","1659"
"7870","1675"
"7871","1653"
"7872","2977"
"7873","1620"
"7874","1553"
"7875","1636"
"7876","1640"
"7877","1657"
"7878","1710"
"7879","1673"
"7880","1666"
"7881","1644"
"7882","1656"
"7883","1620"
"7884","1715"
"7885","1627"
"7886","1636"
"7887","1598"
"7888","1818"
"7889","1702"
"7890","1620"
"7891","1664"
"7892","1649"
"7893","1651"
"7894","1628"
"7895","1702"
"7896","1580"
"7897","1557"
"7898","1638"
"7899","1652"
"7900","1650"
"7901","1636"
"7902","1666"
"7903","1699"
"7904","2250"
"7905","1614"
"7906","1676"
"7907","1637"
"7908","1736"
"7909","1683"
"7910","1668"
"7911","1615"
"7912","1645"
"7913","1687"
"7914","1591"
"7915","1629"
"7916","1643"
"7917","1632"
"7918","1708"
"7919","1618"
"7920","1873"
"7921","1646"
"7922","1631"
"7923","1614"
"7924","1634"
"7925","1592"
"7926","1622"
"7927","1634"
"7928","1643"
"7929","1723"
"7930","1693"
"7931","1638"
"7932","1706"
"7933","1672"
"7934","1669"
"7935","1673"
"7936","5548"
"7937","1641"
"7938","1608"
"7939","1697"
"7940","1689"
"7941","1664"
"7942","1640"
"7943","1664"
"7944","1605"
"7945","1620"
"7946","1653"
"7947","1662"
"7948","1652"
"7949","1646"
"7950","1703"
"7951","1638"
"7952","1787"
"7953","1712"
"7954","1676"
"7955","1685"
"7956","1642"
"7957","1578"
"7958","1662"
"7959","1655"
"7960","1788"
"7961","1672"
"7962","1647"
"7963","1572"
"7964","1614"
"7965","1634"
"7966","1625"
"7967","1655"
"7968","2295"
"7969","1670"
"7970","1634"
"7971","1650"
"7972","1709"
"7973","1668"
"7974","1700"
"7975","1657"
"7976","1741"
"7977","1670"
"7978","1673"
"7979","1646"
"7980","1623"
"7981","1673"
"7982","1596"
"7983","1674"
"7984","1869"
"7985","1617"
"7986","1613"
"7987","1668"
"7988","1580"
"7989","1644"
"7990","1674"
"7991","1617"
"7992","1687"
"7993","1613"
"7994","1640"
"7995","1664"
"7996","1642"
"7997","1737"
"7998","1814"
"7999","1940"
"8000","3432"
"8001","1862"
"8002","1812"
"8003","1656"
"8004","1701"
"8005","1664"
"8006","1609"
"8007","1667"
"8008","1624"
"8009","1638"
"8010","1672"
"8011","1681"
"8012","1688"
"8013","1687"
"8014","1619"
"8015","1649"
"8016","1833"
"8017","1657"
"8018","1704"
"8019","1631"
"8020","1647"
"8021","1640"
"8022","1664"
"8023","1688"
"8024","1651"
"8025","1643"
"8026","1654"
"8027","1604"
"8028","1663"
"8029","1619"
"8030","1664"
"8031","1656"
"8032","2288"
"8033","1673"
"8034","1712"
"8035","1712"
"8036","1676"
"8037","1668"
"8038","1682"
"8039","1637"
"8040","1711"
"8041","1661"
"8042","1672"
"8043","1679"
"8044","1703"
"8045","1642"
"8046","1644"
"8047","1642"
"8048","1824"
"8049","1666"
"8050","1660"
"8051","1652"
"8052","1660"
"8053","1631"
"8054","1722"
"8055","1627"
"8056","1687"
"8057","1663"
"8058","1711"
"8059","1642"
"8060","1692"
"8061","1694"
"8062","1670"
"8063","1617"
"8064","3923"
"8065","1615"
"8066","1683"
"8067","1647"
"8068","1703"
"8069","1648"
"8070","1630"
"8071","1664"
"8072","1619"
"8073","1675"
"8074","1645"
"8075","1590"
"8076","1587"
"8077","1732"
"8078","1600"
"8079","1601"
"8080","1815"
"8081","1620"
"8082","1577"
"8083","1566"
"8084","1630"
"8085","1647"
"8086","1653"
"8087","1619"
"8088","1719"
"8089","1676"
"8090","1687"
"8091","1737"
"8092","1654"
"8093","1679"
"8094","1633"
"8095","1641"
"8096","2187"
"8097","1711"
"8098","1648"
"8099","1593"
"8100","1623"
"8101","1663"
"8102","1633"
"8103","1622"
"8104","1613"
"8105","1636"
"8106","1702"
"8107","1708"
"8108","1716"
"8109","1632"
"8110","1713"
"8111","1672"
"8112","1862"
"8113","1627"
"8114","1644"
"8115","1657"
"8116","1676"
"8117","1697"
"8118","1647"
"8119","1621"
"8120","1704"
"8121","1645"
"8122","1661"
"8123","1670"
"8124","1678"
"8125","1740"
"8126","1648"
"8127","1679"
"8128","3010"
"8129","1623"
"8130","1655"
"8131","1671"
"8132","1691"
"8133","1638"
"8134","1625"
"8135","1668"
"8136","1696"
"8137","1660"
"8138","1608"
"8139","1652"
"8140","1614"
"8141","1661"
"8142","1676"
"8143","1648"
"8144","1840"
"8145","1635"
"8146","1691"
"8147","1699"
"8148","1709"
"8149","1644"
"8150","1635"
"8151","1686"
"8152","1711"
"8153","1637"
"8154","1669"
"8155","1633"
"8156","1649"
"8157","1578"
"8158","1731"
"8159","1764"
"8160","2288"
"8161","1686"
"8162","1635"
"8163","1664"
"8164","1678"
"8165","1651"
"8166","1651"
"8167","1673"
"8168","1702"
"8169","1631"
"8170","1635"
"8171","1601"
"8172","1630"
"8173","1696"
"8174","1696"
"8175","1632"
"8176","1878"
"8177","1697"
"8178","1631"
"8179","1673"
"8180","1700"
"8181","1624"
"8182","1654"
"8183","1671"
"8184","1699"
"8185","1671"
"8186","1615"
"8187","1667"
"8188","1690"
"8189","1687"
"8190","1641"
"8191","1657"
"8192","7904"
"8193","1741"
"8194","1639"
"8195","1668"
"8196","1674"
"8197","1634"
"8198","1704"
"8199","1686"
"8200","1644"
"8201","1634"
"8202","1687"
"8203","1633"
"8204","1689"
"8205","1675"
"8206","1646"
"8207","1656"
"8208","1833"
"8209","1634"
"8210","1647"
"8211","1654"
"8212","1594"
"8213","1672"
"8214","1662"
"8215","1677"
"8216","1675"
"8217","1695"
"8218","1720"
"8219","1623"
"8220","1692"
"8221","1682"
"8222","1625"
"8223","1628"
"8224","2253"
"8225","1648"
"8226","1620"
"8227","1677"
"8228","1645"
"8229","1655"
"8230","1675"
"8231","1685"
"8232","1639"
"8233","1618"
"8234","1607"
"8235","1609"
"8236","1650"
"8237","1657"
"8238","1624"
"8239","1682"
"8240","1838"
"8241","1673"
"8242","1641"
"8243","1645"
"8244","1710"
"8245","1599"
"8246","1686"
"8247","1632"
"8248","1731"
"8249","1675"
"8250","1672"
"8251","1670"
"8252","1620"
"8253","1649"
"8254","1635"
"8255","1647"
"8256","3003"
"8257","1677"
"8258","1615"
"8259","1671"
"8260","1641"
"8261","1629"
"8262","1674"
"8263","1659"
"8264","1653"
"8265","1664"
"8266","1643"
"8267","1621"
"8268","1632"
"8269","1694"
"8270","1601"
"8271","1624"
"8272","1898"
"8273","1731"
"8274","1674"
"8275","1677"
"8276","1666"
"8277","1672"
"8278","1691"
"8279","1667"
"8280","1659"
"8281","1600"
"8282","1664"
"8283","1650"
"8284","1649"
"8285","1606"
"8286","1636"
"8287","1607"
"8288","2261"
"8289","1642"
"8290","1698"
"8291","1592"
"8292","1601"
"8293","1634"
"8294","1658"
"8295","1681"
"8296","1639"
"8297","1681"
"8298","1621"
"8299","1674"
"8300","1613"
"8301","1656"
"8302","1638"
"8303","1647"
"8304","1825"
"8305","1656"
"8306","1696"
"8307","1694"
"8308","1761"
"8309","1696"
"8310","1724"
"8311","1619"
"8312","1622"
"8313","1640"
"8314","1608"
"8315","1681"
"8316","1630"
"8317","1615"
"8318","1682"
"8319","1643"
"8320","3829"
"8321","1614"
"8322","1651"
"8323","1602"
"8324","1635"
"8325","1627"
"8326","1668"
"8327","1616"
"8328","1646"
"8329","1643"
"8330","1637"
"8331","1729"
"8332","1754"
"8333","1897"
"8334","1784"
"8335","1765"
"8336","1897"
"8337","1667"
"8338","1641"
"8339","1658"
"8340","1660"
"8341","1710"
"8342","1654"
"8343","1705"
"8344","1656"
"8345","1679"
"8346","1614"
"8347","1736"
"8348","1623"
"8349","1682"
"8350","1724"
"8351","1595"
"8352","2226"
"8353","1684"
"8354","1648"
"8355","1632"
"8356","1646"
"8357","1693"
"8358","1792"
"8359","1690"
"8360","1694"
"8361","1712"
"8362","1662"
"8363","1658"
"8364","1656"
"8365","1615"
"8366","1676"
"8367","1669"
"8368","1799"
"8369","1647"
"8370","1700"
"8371","1687"
"8372","1668"
"8373","1624"
"8374","1668"
"8375","1652"
"8376","1691"
"8377","1695"
"8378","1676"
"8379","1671"
"8380","1671"
"8381","1629"
"8382","1643"
"8383","1689"
"8384","3006"
"8385","1677"
"8386","1616"
"8387","1627"
"8388","1673"
"8389","1675"
"8390","1652"
"8391","1651"
"8392","1713"
"8393","1641"
"8394","1594"
"8395","1608"
"8396","1690"
"8397","1663"
"8398","1624"
"8399","1614"
"8400","1851"
"8401","1653"
"8402","1687"
"8403","1699"
"8404","1665"
"8405","1621"
"8406","1708"
"8407","1647"
"8408","1611"
"8409","1669"
"8410","1630"
"8411","1642"
"8412","1612"
"8413","1587"
"8414","1683"
"8415","1695"
"8416","2240"
"8417","1639"
"8418","1658"
"8419","1656"
"8420","1706"
"8421","1734"
"8422","1632"
"8423","1660"
"8424","1647"
"8425","1557"
"8426","1677"
"8427","1707"
"8428","1742"
"8429","1742"
"8430","1670"
"8431","1677"
"8432","1891"
"8433","1635"
"8434","1592"
"8435","1657"
"8436","1599"
"8437","1642"
"8438","1670"
"8439","1617"
"8440","1622"
"8441","1671"
"8442","1673"
"8443","1630"
"8444","1669"
"8445","1635"
"8446","1647"
"8447","1635"
"8448","5537"
"8449","1642"
"8450","1678"
"8451","1610"
"8452","1658"
"8453","1675"
"8454","1587"
"8455","1652"
"8456","1671"
"8457","1622"
"8458","1600"
"8459","1602"
"8460","1641"
"8461","1651"
"8462","1646"
"8463","1650"
"8464","1817"
"8465","1705"
"8466","1649"
"8467","1652"
"8468","1598"
"8469","1663"
"8470","1619"
"8471","1639"
"8472","1680"
"8473","1667"
"8474","1644"
"8475","1685"
"8476","1627"
"8477","1621"
"8478","1690"
"8479","1689"
"8480","2313"
"8481","1662"
"8482","1663"
"8483","1747"
"8484","1780"
"8485","1832"
"8486","1681"
"8487","1623"
"8488","1706"
"8489","1655"
"8490","1692"
"8491","1619"
"8492","1623"
"8493","1611"
"8494","1675"
"8495","1684"
"8496","1873"
"8497","1637"
"8498","1605"
"8499","1716"
"8500","1678"
"8501","1710"
"8502","1640"
"8503","1668"
"8504","1670"
"8505","1633"
"8506","1705"
"8507","1691"
"8508","1716"
"8509","1644"
"8510","1644"
"8511","1611"
"8512","2987"
"8513","1609"
"8514","1657"
"8515","1716"
"8516","1655"
"8517","1598"
"8518","1678"
"8519","1638"
"8520","1672"
"8521","1677"
"8522","1691"
"8523","1745"
"8524","1709"
"8525","1668"
"8526","1684"
"8527","1612"
"8528","1853"
"8529","1630"
"8530","1673"
"8531","1645"
"8532","1693"
"8533","1687"
"8534","1683"
"8535","1706"
"8536","1728"
"8537","1676"
"8538","1612"
"8539","1655"
"8540","1642"
"8541","1714"
"8542","1625"
"8543","1638"
"8544","2316"
"8545","1686"
"8546","1698"
"8547","1606"
"8548","1672"
"8549","1639"
"8550","1586"
"8551","1632"
"8552","1644"
"8553","1667"
"8554","1663"
"8555","1666"
"8556","1710"
"8557","1774"
"8558","1618"
"8559","1612"
"8560","1881"
"8561","1623"
"8562","1676"
"8563","1657"
"8564","1641"
"8565","1695"
"8566","1658"
"8567","1603"
"8568","1629"
"8569","1683"
"8570","1690"
"8571","1756"
"8572","1756"
"8573","1675"
"8574","1644"
"8575","1685"
"8576","3886"
"8577","1644"
"8578","1673"
"8579","1656"
"8580","1655"
"8581","1718"
"8582","1672"
"8583","1694"
"8584","1626"
"8585","1689"
"8586","1693"
"8587","1645"
"8588","1638"
"8589","1704"
"8590","1644"
"8591","1655"
"8592","1810"
"8593","1649"
"8594","1670"
"8595","1611"
"8596","1625"
"8597","1726"
"8598","1695"
"8599","1667"
"8600","1642"
"8601","1711"
"8602","1634"
"8603","1669"
"8604","1666"
"8605","1649"
"8606","1698"
"8607","1656"
"8608","2248"
"8609","1655"
"8610","1618"
"8611","1681"
"8612","1700"
"8613","1684"
"8614","1622"
"8615","1609"
"8616","1699"
"8617","1716"
"8618","1622"
"8619","1659"
"8620","1697"
"8621","1676"
"8622","1652"
"8623","1708"
"8624","1857"
"8625","1710"
"8626","1654"
"8627","1752"
"8628","1707"
"8629","1670"
"8630","1596"
"8631","1660"
"8632","1654"
"8633","1660"
"8634","1664"
"8635","1690"
"8636","1687"
"8637","1690"
"8638","1701"
"8639","1625"
"8640","3070"
"8641","1659"
"8642","1548"
"8643","1661"
"8644","1710"
"8645","1704"
"8646","1645"
"8647","1668"
"8648","1621"
"8649","1700"
"8650","1634"
"8651","1619"
"8652","1628"
"8653","1629"
"8654","1687"
"8655","1646"
"8656","1861"
"8657","1627"
"8658","1619"
"8659","1722"
"8660","1595"
"8661","1647"
"8662","1714"
"8663","1630"
"8664","1672"
"8665","1643"
"8666","1710"
"8667","1675"
"8668","1673"
"8669","1659"
"8670","1694"
"8671","1697"
"8672","2253"
"8673","1631"
"8674","1670"
"8675","1680"
"8676","1684"
"8677","1649"
"8678","1678"
"8679","1662"
"8680","1678"
"8681","1665"
"8682","1627"
"8683","1645"
"8684","1678"
"8685","1760"
"8686","1692"
"8687","1684"
"8688","1899"
"8689","1673"
"8690","1643"
"8691","1680"
"8692","1620"
"8693","1684"
"8694","1696"
"8695","1669"
"8696","1634"
"8697","1739"
"8698","1681"
"8699","1646"
"8700","1671"
"8701","1700"
"8702","1649"
"8703","1681"
"8704","5593"
"8705","1649"
"8706","1632"
"8707","1627"
"8708","1628"
"8709","1637"
"8710","1722"
"8711","1665"
"8712","1656"
"8713","1679"
"8714","1652"
"8715","1611"
"8716","1679"
"8717","1646"
"8718","1590"
"8719","1635"
"8720","1863"
"8721","1691"
"8722","1648"
"8723","1734"
"8724","1689"
"8725","1694"
"8726","1622"
"8727","1688"
"8728","1667"
"8729","1601"
"8730","1680"
"8731","1685"
"8732","1634"
"8733","1666"
"8734","1715"
"8735","1650"
"8736","2295"
"8737","1664"
"8738","1652"
"8739","1601"
"8740","1603"
"8741","1718"
"8742","1644"
"8743","1675"
"8744","1641"
"8745","1695"
"8746","1586"
"8747","1647"
"8748","1636"
"8749","1690"
"8750","1609"
"8751","1629"
"8752","1872"
"8753","1587"
"8754","1692"
"8755","1745"
"8756","1717"
"8757","1710"
"8758","1688"
"8759","1623"
"8760","1632"
"8761","1614"
"8762","1698"
"8763","1630"
"8764","1597"
"8765","1671"
"8766","1640"
"8767","1600"
"8768","3043"
"8769","1686"
"8770","1626"
"8771","1674"
"8772","1653"
"8773","1660"
"8774","1635"
"8775","1615"
"8776","1632"
"8777","1644"
"8778","1589"
"8779","1673"
"8780","1634"
"8781","1665"
"8782","1726"
"8783","1692"
"8784","1883"
"8785","1618"
"8786","1666"
"8787","1634"
"8788","1669"
"8789","1643"
"8790","1660"
"8791","1632"
"8792","1681"
"8793","1611"
"8794","1666"
"8795","1671"
"8796","1660"
"8797","1711"
"8798","1680"
"8799","1642"
"8800","2223"
"8801","1667"
"8802","1672"
"8803","1611"
"8804","1669"
"8805","1580"
"8806","1639"
"8807","1641"
"8808","1668"
"8809","1713"
"8810","1666"
"8811","1689"
"8812","1658"
"8813","1606"
"8814","1608"
"8815","1682"
"8816","1832"
"8817","1642"
"8818","1689"
"8819","1607"
"8820","1708"
"8821","1703"
"8822","1637"
"8823","1639"
"8824","1683"
"8825","1655"
"8826","1634"
"8827","1681"
"8828","1640"
"8829","1635"
"8830","1684"
"8831","1565"
"8832","3958"
"8833","1597"
"8834","1663"
"8835","1623"
"8836","1597"
"8837","1639"
"8838","1629"
"8839","1671"
"8840","1686"
"8841","1707"
"8842","1602"
"8843","1667"
"8844","1724"
"8845","1671"
"8846","1617"
"8847","1708"
"8848","1853"
"8849","1662"
"8850","1695"
"8851","1688"
"8852","1698"
"8853","1630"
"8854","1593"
"8855","1641"
"8856","1676"
"8857","1644"
"8858","1744"
"8859","1702"
"8860","1658"
